frame,track,instance_score
77,0,0.9765751361846924
78,0,0.9703534841537476
79,0,0.9761464595794678
80,0,0.9621530175209045
81,0,0.9697760343551636
82,0,0.9713777899742126
83,0,0.9805348515510559
84,0,1.012574315071106
85,0,0.9662339091300964
86,0,0.9862051606178284
87,0,0.9703072309494019
88,0,0.9837186336517334
89,0,0.9772785902023315
90,0,0.967846155166626
91,0,0.9522181749343872
92,0,0.9824563264846802
93,0,0.9848845601081848
94,0,1.0068588256835938
95,0,0.92703777551651
96,0,0.9660866856575012
97,0,0.9783939123153687
98,0,0.9884766936302185
99,0,0.9672247171401978
100,0,1.0118366479873657
101,0,0.9896794557571411
102,0,0.9991629123687744
103,0,0.9819662570953369
104,0,0.9819942712783813
105,0,0.9775922894477844
106,0,0.978839635848999
107,0,0.9764962792396545
108,0,0.9697949290275574
109,0,0.9855854511260986
110,0,0.9751899242401123
111,0,0.9795898795127869
112,0,0.9755262136459351
113,0,0.9976578950881958
114,0,0.9770967364311218
115,0,0.945415735244751
116,0,0.9894614815711975
117,0,0.9859839081764221
118,0,0.9815860986709595
119,0,1.0221103429794312
120,0,0.9828119874000549
121,0,0.9906622767448425
122,0,0.9899724125862122
123,0,0.9809895753860474
124,0,0.9898561835289001
125,0,0.9977867007255554
126,0,0.9969647526741028
127,0,0.9809437394142151
128,0,0.9910076260566711
129,0,0.9980639815330505
130,0,0.9856885075569153
131,0,0.9975937604904175
132,0,0.9800165891647339
133,0,0.9709166884422302
134,0,0.9836053848266602
135,0,0.9914111495018005
136,0,1.002747654914856
137,0,0.9913271069526672
138,0,0.9706345200538635
139,0,0.9767820239067078
140,0,0.9813105463981628
141,0,0.972618818283081
142,0,0.9718303084373474
143,0,0.9859170913696289
144,0,0.9728506207466125
145,0,0.971825122833252
146,0,0.988788902759552
147,0,0.9745196104049683
148,0,0.9954740405082703
149,0,0.940808117389679
150,0,0.9763079881668091
151,0,0.9881459474563599
152,0,0.9915958046913147
153,0,0.9812899827957153
154,0,0.9696880578994751
155,0,0.9780353903770447
156,0,0.9816524982452393
157,0,0.974449634552002
158,0,0.9923450350761414
159,0,0.975945770740509
160,0,0.9841904640197754
161,0,0.9776464700698853
162,0,0.9620792865753174
163,0,0.994807779788971
164,0,0.991069495677948
165,0,1.0106889009475708
166,0,0.9952313899993896
167,0,0.9454904794692993
168,0,0.9411413073539734
169,0,0.9446305632591248
170,0,0.9407759308815002
171,0,0.9377722144126892
172,0,0.9699471592903137
173,0,0.9917186498641968
174,0,0.9624055624008179
175,0,0.9724157452583313
176,0,0.977060079574585
177,0,0.9903877377510071
178,0,0.9856653213500977
179,0,0.9822959303855896
180,0,0.976765513420105
181,0,1.009617805480957
182,0,0.9755313992500305
183,0,0.9731044173240662
184,0,0.9700268507003784
185,0,0.9997066259384155
186,0,0.9824022054672241
187,0,0.9954922199249268
188,0,0.9859741926193237
189,0,0.9429301023483276
190,0,0.9661622643470764
191,0,0.9847511053085327
192,0,0.9620829224586487
193,0,0.9555054903030396
194,0,0.9379449486732483
195,0,0.9380010366439819
196,0,0.9314633011817932
197,0,0.9352454543113708
198,0,0.9060229659080505
199,0,0.9785774350166321
200,0,0.9711191058158875
201,0,0.9919862151145935
202,0,0.9704817533493042
203,0,0.9688197374343872
204,0,0.9875401258468628
205,0,1.0035985708236694
206,0,1.008745789527893
207,0,0.9717876315116882
208,0,0.9794600605964661
209,0,0.9819521307945251
210,0,0.9641590714454651
211,0,0.9684060215950012
212,0,1.0086508989334106
213,0,1.008107304573059
214,0,0.9734299778938293
215,0,0.9864944219589233
216,0,0.9680860638618469
217,0,0.9802737236022949
218,0,0.968620777130127
219,0,0.994098424911499
220,0,0.9745308756828308
221,0,0.9714450836181641
222,0,0.9776983857154846
223,0,0.9716947674751282
224,0,0.9824491739273071
225,0,0.993879497051239
226,0,0.996985137462616
227,0,0.9838261008262634
228,0,0.9660131931304932
229,0,0.987377405166626
230,0,0.9791675806045532
231,0,0.9767416715621948
232,0,0.9581016898155212
233,0,0.9898163080215454
234,0,0.9887220859527588
235,0,0.9801303148269653
236,0,0.9844880104064941
237,0,0.9951472878456116
238,0,0.9627489447593689
239,0,0.9352830052375793
240,0,0.990461528301239
241,0,0.985810399055481
242,0,0.9184966087341309
243,0,0.9390403032302856
244,0,0.9425824880599976
245,0,0.9712367653846741
246,0,0.9583520293235779
247,0,0.9726853966712952
248,0,0.952115535736084
249,0,0.9729261994361877
250,0,0.9705153107643127
251,0,0.9344402551651001
252,0,0.965490460395813
253,0,0.9869760274887085
254,0,0.9812126159667969
255,0,0.9640466570854187
256,0,0.9497958421707153
257,0,0.9818922877311707
258,0,0.9701407551765442
259,0,0.980634331703186
260,0,0.9758715629577637
261,0,0.9826849102973938
262,0,0.9848677515983582
263,0,0.978986382484436
264,0,0.9864948391914368
265,0,0.9857494235038757
266,0,0.9941497445106506
267,0,0.9739899635314941
268,0,0.977877676486969
269,0,0.981757640838623
270,0,0.9811736345291138
271,0,0.9892387986183167
272,0,0.9667621850967407
273,0,0.9824808835983276
274,0,0.9696081280708313
275,0,0.9721378684043884
276,0,0.980783224105835
277,0,0.9860475063323975
278,0,0.9644458889961243
279,0,0.9845790863037109
280,0,0.9728367328643799
281,0,0.9789586067199707
282,0,0.9972406029701233
283,0,0.9780079126358032
284,0,0.9608331322669983
285,0,0.9457266926765442
286,0,0.9634062647819519
287,0,0.9883627891540527
288,0,0.9866489171981812
289,0,0.9938749074935913
290,0,0.9889760613441467
291,0,0.9631094336509705
292,0,0.9775857329368591
293,0,0.9875447750091553
294,0,0.9807113409042358
295,0,0.9764826893806458
296,0,0.9706308245658875
297,0,0.989371657371521
298,0,0.969828188419342
299,0,0.9805477261543274
300,0,0.995486855506897
301,0,1.0001705884933472
302,0,0.9838914275169373
303,0,0.9563755989074707
304,0,0.982470691204071
305,0,0.98595130443573
306,0,0.9713293313980103
307,0,0.9731093645095825
308,0,0.9625593423843384
309,0,0.9895226359367371
310,0,0.9927616715431213
311,0,0.9553446173667908
312,0,0.977421760559082
313,0,0.9870574474334717
314,0,0.9888882637023926
315,0,0.9396321177482605
316,0,0.9369233250617981
317,0,0.9011308550834656
318,0,0.8823442459106445
319,0,0.9150615334510803
320,0,0.7827808856964111
321,0,0.9415454268455505
322,0,0.8688393235206604
323,0,0.8849985003471375
324,0,0.877716064453125
325,0,0.9805833697319031
326,0,0.9797956943511963
327,0,0.9544025659561157
328,0,0.9781549572944641
329,0,1.007328748703003
330,0,0.9843614101409912
331,0,0.9605908989906311
332,0,0.9916086196899414
333,0,0.973163902759552
334,0,0.9710496664047241
335,0,0.9648964405059814
336,0,0.9602609276771545
337,0,0.9790218472480774
338,0,1.0042387247085571
339,0,0.9864506125450134
340,0,0.9760423898696899
341,0,0.9006819725036621
342,0,0.9754171967506409
343,0,0.9697487354278564
344,0,0.9761301875114441
345,0,0.9955883622169495
346,0,0.9833284616470337
347,0,1.0075359344482422
348,0,0.9563331007957458
349,0,0.9909723997116089
350,0,0.9927200078964233
351,0,0.9866533279418945
352,0,0.984967052936554
353,0,0.976885974407196
354,0,0.9983972907066345
355,0,0.9933763146400452
356,0,0.996921718120575
357,0,0.9512565732002258
358,0,0.9831358790397644
359,0,0.9812265038490295
360,0,0.9900819063186646
361,0,0.9806481599807739
362,0,0.9719881415367126
363,0,0.9902677536010742
364,0,0.9858384728431702
365,0,0.985400915145874
366,0,0.9737675189971924
367,0,0.9796661734580994
368,0,0.977439284324646
369,0,0.9657769799232483
370,0,0.9675925970077515
371,0,0.9876863956451416
372,0,0.9577256441116333
373,0,0.9908803701400757
374,0,1.031724214553833
375,0,0.9657464027404785
376,0,0.9764477014541626
377,0,0.9742612242698669
378,0,0.9946987628936768
379,0,0.9834560751914978
380,0,0.9971172213554382
381,0,0.9999209642410278
382,0,0.9979778528213501
383,0,0.9864428043365479
384,0,0.9843548536300659
385,0,0.983745813369751
386,0,0.9741466641426086
387,0,0.9694198369979858
388,0,0.98575758934021
389,0,0.9675089716911316
390,0,0.9746153950691223
391,0,0.9989851713180542
392,0,0.9907920360565186
393,0,0.9976915121078491
394,0,0.9525392055511475
395,0,0.9849190711975098
396,0,0.9752388000488281
397,0,0.9735143184661865
398,0,0.9714699983596802
399,0,0.9502758979797363
400,0,0.9635658860206604
401,0,0.9753568768501282
402,0,0.9491956233978271
403,0,0.9702765941619873
404,0,0.9807918071746826
405,0,0.9879776835441589
406,0,0.9886943697929382
407,0,0.9888797402381897
408,0,0.9920017123222351
409,0,0.9754512906074524
410,0,0.9753054976463318
411,0,0.970207929611206
412,0,0.9910967946052551
413,0,0.9596438407897949
414,0,0.9830177426338196
415,0,0.9676468968391418
416,0,0.962169349193573
417,0,0.9829627275466919
418,0,0.95799720287323
419,0,0.9839149117469788
420,0,0.974652111530304
421,0,0.9644039869308472
422,0,0.9875549077987671
423,0,0.9677466154098511
424,0,0.9813054800033569
425,0,0.9796934127807617
426,0,0.9695180654525757
427,0,0.9759542942047119
428,0,0.9717340469360352
429,0,0.9831047058105469
430,0,0.9788803458213806
431,0,0.9626728296279907
432,0,0.9524680972099304
433,0,0.9670716524124146
434,0,0.9608896374702454
435,0,0.9838055372238159
436,0,0.9743590950965881
437,0,0.96778804063797
438,0,0.9600836038589478
439,0,0.9752737283706665
440,0,0.965896487236023
441,0,0.970882773399353
442,0,0.9655040502548218
443,0,0.9643773436546326
444,0,0.9829460978507996
445,0,0.9841681718826294
446,0,0.950066089630127
447,0,0.8754393458366394
448,0,0.8993469476699829
449,0,0.8816752433776855
450,0,0.9418140053749084
451,0,0.905261754989624
452,0,0.9132962226867676
453,0,0.9159208536148071
454,0,0.9294108152389526
455,0,0.9379421472549438
456,0,0.9385871291160583
457,0,0.9376980066299438
458,0,0.9098917841911316
459,0,0.8656870126724243
460,0,0.8785761594772339
461,0,1.001595139503479
462,0,0.9678176045417786
463,0,0.9781196117401123
464,0,0.9708656668663025
465,0,0.986141562461853
466,0,0.9538687467575073
467,0,0.9960526823997498
468,0,0.999260663986206
469,0,0.969129204750061
470,0,0.9829811453819275
471,0,0.9764236807823181
472,0,0.9965417385101318
473,0,0.9387193918228149
474,0,0.9962365627288818
475,0,1.001292109489441
476,0,0.9977107048034668
477,0,0.9451335072517395
478,0,0.9779088497161865
479,0,0.9760311245918274
480,0,0.9441525340080261
481,0,0.9640817642211914
482,0,0.9803625345230103
483,0,0.9596793055534363
484,0,0.9366247057914734
485,0,0.9799746870994568
486,0,0.9762083888053894
487,0,0.9894044995307922
488,0,0.9878486394882202
489,0,0.9516856074333191
490,0,0.9945830702781677
491,0,0.9601250290870667
492,0,0.9865004420280457
493,0,0.9861990213394165
494,0,0.9820950031280518
495,0,0.9886330962181091
496,0,0.9555395245552063
497,0,0.9547723531723022
498,0,0.9507125020027161
499,0,0.9633508324623108
500,0,0.9690614938735962
501,0,0.9686614274978638
502,0,0.9735802412033081
503,0,0.9736733436584473
504,0,0.968001127243042
505,0,0.9772123098373413
506,0,0.9797512292861938
507,0,0.9556030631065369
508,0,0.9641967415809631
509,0,0.9558616280555725
510,0,0.9546990990638733
511,0,0.9527286291122437
512,0,0.9624490737915039
513,0,0.9777270555496216
514,0,0.9615530371665955
515,0,0.9803656339645386
516,0,0.9744325280189514
517,0,0.9620574712753296
518,0,0.9663301706314087
519,0,0.9619042277336121
520,0,0.9672257900238037
521,0,0.9604312181472778
522,0,0.978861927986145
523,0,0.958629846572876
524,0,0.9566203355789185
525,0,0.9790335893630981
526,0,0.9724653959274292
527,0,0.963113009929657
528,0,0.9683079123497009
529,0,0.9669795036315918
530,0,0.9598696827888489
531,0,0.966242790222168
532,0,0.9729142785072327
533,0,0.9758135080337524
534,0,0.983632504940033
535,0,0.9658674597740173
536,0,0.9531904458999634
537,0,0.986965000629425
538,0,0.9807301759719849
539,0,0.9942306876182556
540,0,0.9846332669258118
541,0,1.000328540802002
542,0,0.9746696352958679
543,0,1.0069854259490967
544,0,0.9780425429344177
545,0,0.9752920866012573
546,0,0.9817264676094055
547,0,0.9964842796325684
548,0,0.9848389625549316
549,0,0.9805495142936707
550,0,0.9936764240264893
551,0,0.9797691106796265
552,0,1.0111043453216553
553,0,1.008122444152832
554,0,1.0028592348098755
555,0,0.9928037524223328
556,0,0.9987016916275024
557,0,0.9974793195724487
558,0,1.0050864219665527
559,0,0.9833241701126099
560,0,0.9858042001724243
561,0,0.993431568145752
562,0,0.9739875197410583
563,0,0.9938806295394897
564,0,0.9711652398109436
565,0,0.9875155091285706
566,0,0.9688482284545898
567,0,0.9933090209960938
568,0,0.9757537245750427
569,0,0.9778739213943481
570,0,0.9602944850921631
571,0,0.9708893895149231
572,0,0.9756616950035095
573,0,0.9770327210426331
574,0,1.0017006397247314
575,0,0.9547916054725647
576,0,0.9785993695259094
577,0,1.0114779472351074
578,0,1.005410075187683
579,0,1.0095125436782837
580,0,0.9994269013404846
581,0,0.9955556392669678
582,0,0.9320111870765686
583,0,0.9862349033355713
584,0,1.002014398574829
585,0,0.9838840961456299
586,0,0.9902825951576233
587,0,0.9974853992462158
588,0,1.0036494731903076
589,0,0.9957841038703918
590,0,1.003921627998352
591,0,0.9870299696922302
592,0,0.9796469211578369
593,0,0.9936555624008179
594,0,0.986905038356781
595,0,0.9776742458343506
596,0,0.986805260181427
597,0,0.9777212142944336
598,0,0.9852273464202881
599,0,0.9975981712341309
600,0,0.9836585521697998
601,0,0.9801585078239441
602,0,0.9749776721000671
603,0,0.9137904047966003
604,0,0.9419305324554443
605,0,0.9431308507919312
606,0,0.9566817879676819
607,0,0.8788418769836426
608,0,0.9993162751197815
609,0,0.9977784752845764
610,0,0.986777126789093
611,0,0.9919830560684204
612,0,0.978857696056366
613,0,0.9892926812171936
614,0,0.9645954966545105
615,0,0.96803218126297
616,0,0.9770791530609131
617,0,0.9610440135002136
618,0,0.9790849089622498
619,0,0.989063024520874
620,0,0.9611054062843323
621,0,0.9691730737686157
622,0,0.9912712574005127
623,0,0.9917974472045898
624,0,0.9891292452812195
625,0,0.9631646871566772
626,0,0.9839228987693787
627,0,0.9748379588127136
628,0,0.9686853289604187
629,0,0.966131865978241
630,0,0.965084969997406
631,0,0.9713874459266663
632,0,0.9739418625831604
633,0,0.9651554226875305
634,0,0.9516904354095459
635,0,0.9904233813285828
636,0,0.9724792838096619
637,0,1.022559404373169
638,0,0.9932435750961304
639,0,0.953158438205719
640,0,0.9831137657165527
641,0,0.9789332747459412
642,0,0.9737277030944824
643,0,0.9817284345626831
644,0,0.9821568131446838
645,0,0.972161054611206
646,0,0.9624072909355164
647,0,0.9659452438354492
648,0,0.9585298299789429
649,0,0.9759014248847961
650,0,0.9566217660903931
651,0,0.9685051441192627
652,0,0.9682989716529846
653,0,0.9868682622909546
654,0,0.9795681834220886
655,0,0.9784173369407654
656,0,0.9922395348548889
657,0,0.9954972863197327
658,0,0.9990233778953552
659,0,0.972094714641571
660,0,0.9765844345092773
661,0,0.9997895359992981
662,0,0.9977034330368042
663,0,1.000286340713501
664,0,0.9882560968399048
665,0,0.9820093512535095
666,0,0.9832829236984253
667,0,0.9724428653717041
668,0,0.9885921478271484
669,0,0.9700660705566406
670,0,0.9910938739776611
671,0,0.9814017415046692
672,0,0.9770432710647583
673,0,1.01621413230896
674,0,0.9724528789520264
675,0,0.9970172643661499
676,0,0.9968319535255432
677,0,0.9798763394355774
678,0,0.9768253564834595
679,0,1.0018709897994995
680,0,0.9838363528251648
681,0,0.9887264966964722
682,0,0.984417200088501
683,0,1.0110405683517456
684,0,0.988918662071228
685,0,0.9971628189086914
686,0,0.9936339855194092
687,0,0.9809695482254028
688,0,0.98592209815979
689,0,0.9680287837982178
690,0,0.9727630615234375
691,0,0.9813528656959534
692,0,0.961654543876648
693,0,0.9584660530090332
694,0,0.9763678908348083
695,0,0.9754640460014343
696,0,0.9697561860084534
697,0,0.9667187929153442
698,0,0.9843677878379822
699,0,0.9733705520629883
700,0,0.9793518781661987
701,0,0.9697567224502563
702,0,0.9528815746307373
703,0,0.9944069385528564
704,0,0.9930614233016968
705,0,0.9650930166244507
706,0,0.9415900111198425
707,0,0.9768280982971191
708,0,0.9663025140762329
709,0,0.9775680899620056
710,0,0.9785047769546509
711,0,0.9745712280273438
712,0,0.9707703590393066
713,0,0.9625592231750488
714,0,0.9660018682479858
715,0,0.956421434879303
716,0,0.9668564200401306
717,0,0.9469090700149536
718,0,0.9475516676902771
719,0,0.9633910059928894
720,0,0.9567110538482666
721,0,0.9479448795318604
722,0,0.9499220848083496
723,0,0.9691374897956848
724,0,0.9771456718444824
725,0,0.9557477831840515
726,0,0.9666956663131714
727,0,0.9621713161468506
728,0,0.9764055013656616
729,0,0.9843589663505554
730,0,0.9808185696601868
731,0,0.9945256114006042
732,0,0.9673977494239807
733,0,0.963168740272522
734,0,0.9652141332626343
735,0,0.970885157585144
736,0,0.9436490535736084
737,0,0.9308481216430664
738,0,0.9759316444396973
739,0,0.9737876653671265
740,0,0.9481831789016724
741,0,0.9523037075996399
742,0,0.9644666314125061
743,0,0.9806164503097534
744,0,0.9837508201599121
745,0,0.9461079239845276
746,0,0.9747357368469238
747,0,0.9685536623001099
748,0,0.9728571772575378
749,0,0.9889854192733765
750,0,0.9824609160423279
751,0,1.005017876625061
752,0,0.9772869944572449
753,0,0.96668940782547
754,0,0.9866312146186829
755,0,0.9977443814277649
756,0,0.9964297413825989
757,0,0.97575843334198
758,0,0.9915948510169983
759,0,0.9940692782402039
760,0,0.9903993010520935
761,0,0.9752626419067383
762,0,0.995734453201294
763,0,0.9872180819511414
764,0,0.9884179830551147
765,0,0.9900392889976501
766,0,0.972548246383667
767,0,0.9600516557693481
768,0,0.9375088214874268
769,0,0.9901789426803589
770,0,0.9286665320396423
771,0,0.9116822481155396
772,0,0.9545441269874573
773,0,0.9999393224716187
774,0,1.0005278587341309
775,0,0.9578987956047058
776,0,0.9899782538414001
777,0,0.9174821376800537
778,0,0.9829949736595154
779,0,0.9829559922218323
780,0,0.9740944504737854
781,0,0.9142316579818726
782,0,0.9373311400413513
783,0,0.9410641193389893
784,0,0.9261914491653442
785,0,0.9133954644203186
786,0,0.8885892033576965
787,0,0.9440888166427612
788,0,0.9527131915092468
789,0,0.9678494334220886
790,0,0.9884014129638672
791,0,0.946715772151947
792,0,0.9383956789970398
793,0,0.9790715575218201
794,0,0.9651562571525574
795,0,0.9862852096557617
796,0,0.9574691653251648
797,0,0.9598547220230103
798,0,0.9904992580413818
799,0,0.9685588479042053
800,0,0.9814159274101257
801,0,0.9801376461982727
802,0,0.986696183681488
803,0,0.9826468825340271
804,0,0.9604997634887695
805,0,0.9801203608512878
806,0,0.9759894609451294
807,0,0.981324315071106
808,0,0.9893531799316406
809,0,0.9455148577690125
810,0,0.9693518280982971
811,0,1.0056772232055664
812,0,0.9843575954437256
813,0,0.9821522831916809
814,0,0.9844366312026978
815,0,0.9769558906555176
816,0,0.9616972804069519
817,0,0.9747699499130249
818,0,0.9741647839546204
819,0,0.948874294757843
820,0,0.9747088551521301
821,0,0.9857198596000671
822,0,0.9650564789772034
823,0,0.9636500477790833
824,0,0.9476600885391235
825,0,0.9709764122962952
826,0,0.9769772887229919
827,0,0.9486406445503235
828,0,0.9609265923500061
829,0,0.9559425115585327
830,0,0.9709338545799255
831,0,0.9626072645187378
832,0,0.9807435870170593
833,0,0.9439430832862854
834,0,0.9741455316543579
835,0,0.9594330787658691
836,0,0.9765775799751282
837,0,0.9760723114013672
838,0,0.9640430212020874
839,0,0.9640090465545654
840,0,0.9517052173614502
841,0,0.9624801278114319
842,0,0.9574905037879944
843,0,0.947817862033844
844,0,0.9675540328025818
845,0,0.9507133960723877
846,0,0.9761652946472168
847,0,0.9559127688407898
848,0,0.9743751287460327
849,0,0.9794765710830688
850,0,0.982964813709259
851,0,0.9820272326469421
852,0,0.9665896892547607
853,0,0.9813777208328247
854,0,0.9784022569656372
855,0,0.9843161106109619
856,0,0.9634138345718384
857,0,0.9471836090087891
858,0,0.9503404498100281
859,0,0.9796953201293945
860,0,0.9897665977478027
861,0,0.97928386926651
862,0,0.9877787828445435
863,0,0.9900442957878113
864,0,0.9835086464881897
865,0,0.9875893592834473
866,0,0.9750638008117676
867,0,0.9546046257019043
868,0,0.97640460729599
869,0,0.9988452792167664
870,0,0.9732615947723389
871,0,0.9693967700004578
872,0,0.9934043288230896
873,0,1.0018620491027832
874,0,0.9899201393127441
875,0,0.9771130681037903
876,0,0.9679738879203796
877,0,0.9728622436523438
878,0,0.9542564153671265
879,0,0.9818307757377625
880,0,0.9608869552612305
881,0,0.9771406650543213
882,0,0.9825329184532166
883,0,0.9849244356155396
884,0,0.9867501258850098
885,0,0.9674078822135925
886,0,0.9976631999015808
887,0,0.9853496551513672
888,0,1.0005865097045898
889,0,0.982909619808197
890,0,0.9971256852149963
891,0,0.995635986328125
892,0,0.9940987825393677
893,0,0.9855605959892273
894,0,0.9761624932289124
895,0,0.9738932847976685
896,0,0.9933040738105774
897,0,0.9885110855102539
898,0,0.9384728074073792
899,0,1.0078123807907104
900,0,0.9842149019241333
901,0,0.9819328784942627
902,0,0.9844858050346375
903,0,0.9830155372619629
904,0,0.9834185838699341
905,0,0.9817668795585632
906,0,0.9814900159835815
907,0,0.9811985492706299
908,0,0.9812213778495789
909,0,0.9824389815330505
910,0,0.9630427360534668
911,0,0.9851210713386536
912,0,1.012274146080017
913,0,0.9824172258377075
914,0,0.9914414882659912
915,0,0.9555668830871582
916,0,0.959568977355957
917,0,0.9910774827003479
918,0,0.9709821343421936
919,0,0.9722437262535095
920,0,0.9761158227920532
921,0,0.9722397327423096
922,0,0.9844913482666016
923,0,0.9857664108276367
924,0,0.9926477670669556
925,0,0.9779043793678284
926,0,0.9860924482345581
927,0,0.9796348810195923
928,0,0.9729923009872437
929,0,0.9948605895042419
930,0,0.9960147738456726
931,0,0.9855708479881287
932,0,0.9354970455169678
933,0,0.9480226635932922
934,0,0.972161591053009
935,0,0.9649060964584351
936,0,0.9778460264205933
937,0,0.980819821357727
938,0,0.9763529896736145
939,0,0.959941029548645
940,0,0.9255940318107605
941,0,0.9575827121734619
942,0,0.9074945449829102
943,0,0.9414752721786499
944,0,0.947341799736023
945,0,0.9608261585235596
946,0,0.9806159734725952
947,0,0.9689206480979919
948,0,0.9386340975761414
949,0,0.9805153608322144
950,0,0.9735411405563354
951,0,0.9578689336776733
952,0,0.9919824600219727
953,0,0.9633196592330933
954,0,0.9454817771911621
955,0,0.9771867394447327
956,0,0.9977483153343201
957,0,1.0021449327468872
958,0,0.9781331419944763
959,0,0.9976553916931152
960,0,1.0074084997177124
961,0,0.9643955826759338
962,0,0.9609329104423523
963,0,0.9841084480285645
964,0,0.9688460230827332
965,0,0.9868716597557068
966,0,0.989084005355835
967,0,0.976310670375824
968,0,0.9835389256477356
969,0,0.988572359085083
970,0,0.948686957359314
971,0,0.9497288465499878
972,0,0.9418380856513977
973,0,0.9873163104057312
974,0,1.0096426010131836
975,0,0.9776099920272827
976,0,0.979117214679718
977,0,0.9977216720581055
978,0,0.9902765154838562
979,0,0.977502703666687
980,0,0.9789581298828125
981,0,0.9475210905075073
982,0,0.9729778170585632
983,0,0.9699154496192932
984,0,0.9126110076904297
985,0,0.9261104464530945
986,0,0.9239570498466492
987,0,0.9692006707191467
988,0,0.9653522968292236
989,0,0.9537433981895447
990,0,0.993248462677002
991,0,0.981304407119751
992,0,0.9780401587486267
993,0,0.9873207807540894
994,0,0.9574232697486877
995,0,0.9519636631011963
996,0,0.9543068408966064
997,0,0.987514853477478
998,0,0.9474834203720093
999,0,0.9652579426765442
1000,0,0.9734042882919312
1001,0,0.9680349230766296
1002,0,0.9820649027824402
1003,0,0.9974870681762695
1004,0,0.9860198497772217
1005,0,0.9728735685348511
1006,0,0.9882156848907471
1007,0,1.019167184829712
1008,0,0.9782341718673706
1009,0,0.9911487102508545
1010,0,0.9894613027572632
1011,0,0.9866920113563538
1012,0,0.9976953268051147
1013,0,0.9788907766342163
1014,0,0.9735230207443237
1015,0,0.9845580458641052
1016,0,0.9790114760398865
1017,0,0.9815368056297302
1018,0,0.9480687975883484
1019,0,0.9706796407699585
1020,0,0.9730082154273987
1021,0,0.9736130237579346
1022,0,0.9666600823402405
1023,0,0.9616000056266785
1024,0,0.9644739627838135
1025,0,0.988879919052124
1026,0,0.9949650168418884
1027,0,0.9805538058280945
1028,0,0.9858636260032654
1029,0,0.9778802990913391
1030,0,0.9590808749198914
1031,0,0.9619686603546143
1032,0,0.9484328627586365
1033,0,0.9664653539657593
1034,0,0.9883897304534912
1035,0,0.9879292249679565
1036,0,0.9789943099021912
1037,0,0.9536370038986206
1038,0,0.9796607494354248
1039,0,0.9726359248161316
1040,0,0.9521942138671875
1041,0,0.9529218673706055
1042,0,0.9792262315750122
1043,0,0.9597542881965637
1044,0,0.988935112953186
1045,0,0.9722357392311096
1046,0,0.9870477914810181
1047,0,0.9796240329742432
1048,0,0.9808923602104187
1049,0,0.9719635844230652
1050,0,0.9962635636329651
1051,0,0.9834785461425781
1052,0,0.9677827954292297
1053,0,0.9848157167434692
1054,0,0.9581347107887268
1055,0,0.9890676140785217
1056,0,0.9918493032455444
1057,0,0.970779299736023
1058,0,0.985877275466919
1059,0,0.9534119963645935
1060,0,0.9686944484710693
1061,0,0.9716500043869019
1062,0,0.9747985601425171
1063,0,0.9544007778167725
1064,0,0.9868433475494385
1065,0,0.9905233383178711
1066,0,0.9918546080589294
1067,0,0.9554025530815125
1068,0,0.9601425528526306
1069,0,0.9570070505142212
1070,0,0.9744590520858765
1071,0,0.9723755121231079
1072,0,0.9470183253288269
1073,0,0.9837450981140137
1074,0,0.9819328188896179
1075,0,0.9536565542221069
1076,0,0.9601326584815979
1077,0,0.963544487953186
1078,0,0.9526554346084595
1079,0,0.9547116756439209
